%
% index = 540, name = bbob_f013_i02_d02__bbob_f015_i04_d02
% instance = 1, reference value = 8.873271507851890e-01
% function evaluation | indicator value | target hit
1	2.538168712215227e+02	2.570395782768865e+02
4	1.234214054609615e+02	1.258925411794168e+02
5	5.251412289310440e+01	5.370317963702527e+01
7	3.160693355991601e+01	3.162277660168379e+01
19	2.920008309275504e+01	2.951209226666386e+01
30	2.509419126394479e+00	2.511886431509580e+00
152	1.953898910256689e+00	1.995262314968880e+00
182	4.074348000398663e-01	4.168693834703354e-01
296	2.870079274509292e-01	2.884031503126606e-01
314	2.537291862976230e-01	2.570395782768864e-01
324	2.049318801473102e-01	2.089296130854039e-01
372	1.660415326588867e-01	1.698243652461744e-01
374	1.618579702391512e-01	1.621810097358930e-01
382	1.527774968717830e-01	1.548816618912481e-01
386	1.508819281541948e-01	1.513561248436208e-01
400	1.471586343150785e-01	1.479108388168208e-01
420	1.332202623656409e-01	1.348962882591654e-01
426	1.243445850444757e-01	1.258925411794167e-01
432	1.031056898710218e-01	1.047128548050900e-01
436	1.015686317219469e-01	1.023292992280754e-01
446	9.026084462083461e-02	9.120108393559097e-02
452	8.652897925173120e-02	8.709635899560805e-02
482	8.497165520541217e-02	8.511380382023763e-02
488	8.201006644610720e-02	8.317637711026708e-02
496	8.003832185710169e-02	8.128305161640990e-02
500	7.804903029476584e-02	7.943282347242814e-02
510	7.730453346606703e-02	7.762471166286916e-02
544	7.387344587279365e-02	7.413102413009177e-02
552	7.139407668193354e-02	7.244359600749903e-02
556	6.765931903130240e-02	6.918309709189366e-02
558	6.621173445963435e-02	6.760829753919818e-02
562	6.577264128073879e-02	6.606934480075961e-02
572	6.424619599279491e-02	6.456542290346556e-02
586	6.219531419591284e-02	6.309573444801933e-02
594	6.132672475945822e-02	6.165950018614822e-02
606	5.704958878633937e-02	5.754399373371569e-02
620	5.617861596077667e-02	5.623413251903491e-02
642	5.103772524737993e-02	5.128613839913648e-02
673	4.975814314971549e-02	5.011872336272722e-02
681	4.578985639051325e-02	4.677351412871981e-02
682	4.291491862871732e-02	4.365158322401658e-02
700	4.200762380226009e-02	4.265795188015926e-02
708	4.161278337221652e-02	4.168693834703355e-02
709	4.011598580870601e-02	4.073802778041128e-02
710	3.834334388517446e-02	3.890451449942807e-02
713	3.709351784596326e-02	3.715352290971726e-02
741	3.624168172734732e-02	3.630780547701014e-02
752	3.529743774229854e-02	3.548133892335755e-02
771	3.449965029967128e-02	3.467368504525317e-02
772	3.339218419788736e-02	3.388441561392026e-02
824	3.294452390571978e-02	3.311311214825911e-02
862	3.231987124116398e-02	3.235936569296283e-02
885	3.159889606437383e-02	3.162277660168379e-02
951	3.078039181979964e-02	3.090295432513590e-02
1099	3.019629533117185e-02	3.019951720402016e-02
1180	2.938526666703178e-02	2.951209226666385e-02
1484	2.883057612098106e-02	2.884031503126606e-02
2045	2.816497752251657e-02	2.818382931264454e-02
3999	2.767772014652514e-02	2.818382931264454e-02
